StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,UserLanguage,consent,age,resident,attention,treatment_First Click,treatment_Last Click,treatment_Page Submit,treatment_Click Count,control_First Click,control_Last Click,control_Page Submit,control_Click Count,trait_proportion_1_1,trait_proportion_1_2,trait_proportion_1_3,trait_proportion_2_1,trait_proportion_2_2,trait_proportion_2_3,trait_proportion_3_1,trait_proportion_3_2,trait_proportion_3_3,trait_proportion_4_1,trait_proportion_4_2,trait_proportion_4_3,trait_proportion_5_1,trait_proportion_5_2,trait_proportion_5_3,partyfeel_1,partyfeel_2,partyfeel_3,ideofeel_1,ideofeel_2,ideofeel_3,social_dist_1,social_dist_2,social_dist_3,social_dist_4,moral_dist_1,moral_dist_2,moral_dist_3,moral_dist_4,moral_dist_5,dehumize_rep_1,dehumize_rep_2,dehumize_rep_3,dehumize_rep_4,dehumize_rep_5,dehumize_rep_6,dehumize_rep_7,dehumize_rep_8,dehumize_rep_9,dehumize_rep_10,dehumize_rep_11,dehumize_rep_12,dehumize_rep_13,dehumize_rep_14,dehumanize_dem_1,dehumanize_dem_2,dehumanize_dem_3,dehumanize_dem_4,dehumanize_dem_5,dehumanize_dem_6,dehumanize_dem_7,dehumanize_dem_8,dehumanize_dem_9,dehumanize_dem_10,dehumanize_dem_11,dehumanize_dem_12,dehumanize_dem_13,dehumanize_dem_14,comp1,comp2_2,comp2_3,seek_out,ideo_diverse,d_person_1,d_person_2,d_person_3,gender,gender_99_TEXT,income,ses,educ,relig,race,race_6_TEXT,employ,science_trust,interest,know1,know2,ideo,pid,rep1,dem1,ind1,pid_import_d,pid_import_r,pid_import_i,pid_term_d,pid_term_r,pid_term_i,pid_we_d,pid_we_r,pid_we_i,pid_concept_d,pid_concept_r,pid_concept_i
8/7/2019 17:17,8/7/2019 17:28,0,100,661,1,EN,1,52,1,1,194.901,196.483,197.902,2,,,,,60,20,20,80,20,0,60,20,20,60,35,5,35,35,30,31,91,68,91,30,84,2,1,1,2,2,3,3,5,5,1,3,3,3,1,4,2,1,1,1,1,2,2,2,2,3,2,1,1,1,2,3,4,1,1,1,3,2,1,45,55,3,3,3,4,4,0,,1,2,4,4,5,,1,23,2,0,1,2,2,,1,,2,,,2,,,4,,,1,,
8/7/2019 17:20,8/7/2019 17:29,0,100,520,1,EN,1,24,1,,,,,,0,0,72.138,0,0,0,100,100,0,0,0,0,100,70,20,10,0,0,100,100,0,31,0,100,74,1,2,2,1,5,2,3,6,5,3,4,3,1,1,1,4,3,4,1,1,1,3,2,1,2,2,3,2,3,2,3,2,2,2,2,1,1,0,40,60,3,2,5,5,5,0,,1,0,3,4,5,,1,24,2,1,0,6,0,1,,,,2,,,2,,,1,,,1,
8/7/2019 17:18,8/7/2019 17:29,0,100,625,1,EN,1,50,1,1,127.878,127.878,129.527,1,,,,,60,10,30,100,0,0,20,10,70,50,40,10,15,25,60,45,86,81,90,37,74,2,2,2,2,2,2,3,3,5,1,2,2,4,2,2,2,2,1,2,2,3,1,3,3,3,2,1,1,1,2,2,2,1,1,1,4,3,1,50,50,3,2,4,4,4,0,,2,1,4,5,5,,0,23,1,1,0,3,2,,0,,4,,,4,,,5,,,4,,
8/7/2019 17:17,8/7/2019 17:29,0,100,690,1,EN,1,42,1,,,,,,0,0,39.831,0,20,30,50,100,0,0,20,30,50,30,50,20,20,40,40,55,40,63,9,71,58,0,1,2,0,3,5,5,5,5,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,1,2,3,3,2,1,1,70,30,3,3,3,3,3,0,,3,1,2,4,5,,1,23,2,1,0,5,1,,,1,,,4,,,4,,,4,,,4
8/7/2019 17:18,8/7/2019 17:29,0,100,640,1,EN,1,49,1,0,117.916,117.916,119.059,1,,,,,25,50,25,100,0,0,0,50,50,75,25,0,10,70,20,92,1,49,5,96,43,1,2,2,1,6,6,6,6,3,2,2,3,1,2,1,2,3,3,1,2,2,3,3,2,2,2,3,3,3,1,3,1,3,3,3,3,4,0,60,40,3,3,2,2,2,1,,1,1,2,1,5,,1,22,2,1,0,5,0,0,,,,2,,,2,,,3,,,3,
8/7/2019 17:16,8/7/2019 17:29,0,100,778,1,EN,1,32,1,0,3.869,114.431,115.271,29,,,,,15,55,30,70,30,0,15,55,30,35,45,20,15,35,50,46,52,65,43,46,61,1,1,1,1,3,1,1,2,5,2,1,3,3,3,3,1,1,1,2,3,3,2,3,3,3,2,2,3,3,2,3,2,2,1,2,3,3,1,40,60,3,2,4,4,4,0,,0,0,1,1,5,,0,23,1,0,0,4,1,,,2,,,5,,,2,,,5,,,1
8/7/2019 17:18,8/7/2019 17:29,0,100,649,1,EN,1,38,1,,,,,,0.749,35.535,37.293,9,0,0,100,100,0,0,0,0,100,100,0,0,0,75,25,85,50,50,50,50,81,2,2,2,2,1,1,1,1,1,4,4,4,1,1,1,3,2,4,1,3,3,3,3,4,4,3,1,1,1,4,1,4,1,1,4,4,4,0,60,40,4,4,4,4,4,1,,5,3,7,3,1,,1,23,4,1,1,4,0,1,,,,1,,,1,,,1,,,1,
8/7/2019 17:21,8/7/2019 17:29,0,100,485,1,EN,1,37,1,0,63.974,63.974,66.095,1,,,,,50,30,20,0,0,100,50,40,10,50,50,0,50,50,0,50,50,50,50,50,50,1,1,1,1,6,6,6,6,1,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,50,50,4,4,6,6,6,0,,3,1,4,4,5,,1,21,3,0,0,2,1,,,3,,,1,,,1,,,3,,,3
8/7/2019 17:21,8/7/2019 17:29,0,100,492,1,EN,1,36,1,1,63.126,73.348,76.281,4,,,,,5,45,50,90,10,0,5,25,70,60,40,0,20,50,30,48,65,60,61,45,56,2,2,2,2,2,1,1,1,3,3,2,3,2,2,2,3,2,3,2,2,3,2,3,2,3,3,2,2,2,3,3,3,2,3,3,4,3,1,45,55,4,4,2,2,2,1,,2,1,5,1,5,,1,23,2,1,1,3,2,,0,,4,,,2,,,4,,,4,,
8/7/2019 17:19,8/7/2019 17:29,0,100,584,1,EN,1,29,1,1,36.206,36.206,37.498,1,,,,,70,10,20,60,10,30,80,10,10,60,20,20,50,10,40,41,63,31,29,47,63,0,0,0,2,2,3,3,5,5,1,2,1,3,2,3,3,2,3,3,2,3,2,3,3,2,3,1,2,1,3,3,2,3,2,2,2,3,1,80,20,1,2,5,4,2,1,,3,2,5,3,5,,1,22,2,0,0,2,0,1,,,,2,,,2,,,3,,,3,
8/7/2019 17:22,8/7/2019 17:29,0,100,403,1,EN,1,27,1,,,,,,22.281,22.281,23.649,1,40,40,20,30,40,30,10,50,40,40,30,30,30,30,40,92,78,84,84,92,70,1,2,0,2,5,3,5,6,6,3,4,2,4,4,2,4,3,3,3,3,3,3,2,3,4,4,4,3,2,4,4,4,3,3,2,3,2,0,50,50,2,1,5,4,5,0,,3,2,5,4,5,,1,21,3,0,0,6,0,0,,,,2,,,2,,,3,,,3,
8/7/2019 17:18,8/7/2019 17:29,0,100,649,1,EN,1,39,1,1,6.539,149.751,151.05,7,,,,,30,10,60,90,8,2,60,20,20,95,2,3,20,30,50,28,23,83,17,34,73,2,0,0,0,6,2,3,2,6,2,1,1,3,2,3,2,3,2,1,4,3,2,2,2,2,3,3,3,1,3,3,2,4,3,2,4,2,0,35,65,3,4,5,6,5,0,,2,1,3,4,1,,1,23,2,0,1,5,1,,,3,,,2,,,2,,,2,,,1
8/7/2019 17:14,8/7/2019 17:29,0,100,935,1,EN,1,23,1,,,,,,0,0,10.923,0,15,25,60,90,10,0,0,30,70,40,10,50,20,10,70,100,0,73,0,91,66,0,2,2,0,6,3,5,3,6,3,3,3,2,1,1,3,2,1,1,2,1,1,1,1,1,2,1,4,1,4,4,4,4,3,4,4,4,0,90,10,2,2,6,6,6,0,,2,2,3,5,5,,0,20,2,0,0,6,0,1,,,,2,,,2,,,4,,,3,
8/7/2019 17:19,8/7/2019 17:29,0,100,616,1,EN,1,34,1,1,2.952,111.216,135.437,7,,,,,75,25,0,65,35,0,45,30,25,45,45,10,25,50,25,10,70,50,75,10,75,1,1,1,1,3,3,2,2,5,2,3,3,3,2,3,2,1,3,2,2,3,1,3,2,2,2,2,2,2,3,3,3,2,3,2,3,3,1,10,90,4,3,4,4,4,1,,4,2,5,2,1,,1,23,3,1,1,2,2,,0,,4,,,2,,,3,,,3,,
8/7/2019 17:17,8/7/2019 17:29,0,100,722,1,EN,1,47,1,1,292.925,292.925,294.147,1,,,,,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,63,40,41,42,63,41,1,1,1,1,3,3,3,3,5,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,3,1,1,1,50,50,3,2,4,4,4,0,,1,0,2,3,5,,0,22,2,1,0,5,0,0,,,,4,,,4,,,4,,,4,
8/7/2019 17:17,8/7/2019 17:29,0,100,723,1,EN,1,34,1,0,12.586,113.336,144.342,9,,,,,40,20,40,50,0,50,0,0,100,100,0,0,60,20,20,0,100,33,77,28,80,2,0,1,2,6,6,6,6,6,1,1,1,4,1,4,1,1,1,4,4,4,3,2,4,4,4,1,2,2,4,4,4,1,1,1,4,4,1,0,100,4,4,1,6,5,0,,3,3,3,5,1,,1,22,4,1,1,1,2,,1,,1,,,1,,,1,,,1,,
8/7/2019 17:22,8/7/2019 17:29,0,100,445,1,EN,1,39,1,,,,,,0,0,36.644,0,0,20,80,70,30,0,0,20,80,60,40,0,20,20,60,83,48,66,53,79,64,1,1,1,1,1,1,1,1,5,4,4,4,1,1,1,4,1,4,1,1,1,4,2,3,4,4,1,4,1,4,4,4,1,1,1,2,4,1,60,40,0,0,3,3,3,1,,4,0,5,2,5,,1,23,2,0,0,6,0,0,,,,4,,,2,,,3,,,3,
8/7/2019 17:20,8/7/2019 17:29,0,100,584,1,EN,1,50,1,,,,,,4.258,4.258,47.666,1,0,25,75,100,0,0,0,59,41,100,0,0,50,0,50,77,28,100,0,77,95,1,1,1,1,1,1,1,1,2,1,2,2,1,3,2,2,2,2,1,2,2,1,3,1,2,2,1,1,1,2,2,1,1,2,2,3,2,1,50,50,4,3,3,3,3,1,,2,1,3,3,5,,1,23,4,1,1,6,0,0,,,,4,,,2,,,4,,,4,
8/7/2019 17:23,8/7/2019 17:29,0,100,384,1,EN,1,35,1,,,,,,1.296,18.111,20.7,16,0,30,70,80,20,0,40,30,30,90,10,0,0,50,50,0,95,64,95,53,53,1,0,1,1,1,5,6,6,5,1,1,4,4,4,3,1,2,1,4,4,3,1,1,4,2,2,1,1,1,3,3,3,2,2,1,4,3,0,30,70,2,2,5,6,5,0,,0,0,1,1,5,,0,24,0,0,0,2,2,,0,,5,,,5,,,5,,,5,,
8/7/2019 17:22,8/7/2019 17:29,0,100,426,1,EN,1,56,1,1,22.818,52.001,53.197,5,,,,,50,20,30,80,15,5,50,25,25,50,25,25,50,25,25,75,62,71,55,83,88,1,1,1,1,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,50,50,3,3,4,4,3,1,,2,2,5,5,1,,1,23,3,0,1,5,0,0,,,,4,,,4,,,3,,,4,
8/7/2019 17:20,8/7/2019 17:29,0,100,564,1,EN,1,27,1,,,,,,0,0,18.016,0,40,30,30,42,18,40,50,25,25,20,40,40,20,30,50,86,83,84,67,82,95,2,2,2,2,5,6,5,6,5,3,3,4,4,4,3,4,4,4,4,3,3,3,3,4,3,4,3,3,3,4,3,4,3,3,4,4,4,0,50,50,4,3,5,6,5,0,,3,2,5,4,2,,1,23,4,1,0,7,0,1,,,,1,,,1,,,2,,,1,
8/7/2019 17:18,8/7/2019 17:29,0,100,676,1,EN,1,64,1,,,,,,0,0,76.266,0,0,0,100,100,0,0,0,0,100,0,0,100,75,0,25,51,0,100,0,100,22,0,2,2,0,6,2,1,1,5,2,2,2,1,1,2,1,2,1,1,1,2,1,2,1,1,3,3,3,3,2,1,1,4,3,4,1,1,0,90,10,3,2,3,3,3,0,,1,1,3,5,5,,1,21,3,1,0,7,1,,,1,,,2,,,2,,,4,,,3
8/7/2019 17:18,8/7/2019 17:29,0,100,678,1,EN,1,45,1,1,1.128,173.141,174.196,33,,,,,25,25,50,70,30,0,25,25,50,50,25,25,20,20,60,71,22,51,5,67,65,1,1,1,0,1,1,1,1,6,3,3,4,1,1,1,3,4,3,2,2,1,2,1,1,3,1,1,1,1,2,1,2,1,2,2,2,3,0,70,30,1,1,5,4,5,0,,4,2,5,4,5,,1,23,1,1,0,6,0,0,,,,2,,,2,,,4,,,4,
8/7/2019 17:21,8/7/2019 17:29,0,100,494,1,EN,1,30,1,,,,,,0,0,42.618,0,0,60,40,90,10,0,0,50,50,20,50,30,25,25,50,20,77,52,97,21,52,1,0,1,2,5,3,3,2,6,1,2,3,3,1,3,2,2,2,4,2,4,1,2,2,2,2,1,3,2,2,3,4,1,3,1,4,2,1,25,75,3,2,3,4,3,1,,2,0,5,1,5,,1,23,2,1,1,2,2,,0,,4,,,4,,,3,,,3,,
8/7/2019 17:19,8/7/2019 17:29,0,100,600,1,EN,1,35,1,,,,,,9.777,9.777,42.26,1,10,15,75,50,50,0,10,15,75,60,35,5,50,40,10,40,17,61,10,70,20,0,2,2,1,5,1,2,3,5,2,2,4,1,4,3,3,4,3,1,1,2,1,2,1,1,1,3,1,2,2,3,1,3,4,3,2,2,0,70,30,4,4,4,5,3,1,,0,1,5,4,3,,0,23,2,0,1,6,0,0,,,,4,,,2,,,3,,,1,
8/7/2019 17:21,8/7/2019 17:29,0,100,531,1,EN,1,26,1,1,50.936,50.936,52.555,1,,,,,20,50,30,70,30,0,10,60,30,60,40,0,0,70,30,9,75,64,87,9,42,2,0,0,2,6,5,5,6,6,1,1,2,3,2,2,1,1,1,3,3,3,1,1,2,2,2,2,1,1,2,3,3,1,1,1,4,2,0,25,75,2,2,4,4,3,0,,4,2,5,1,5,,1,23,2,1,1,1,2,,1,,4,,,2,,,4,,,3,,
8/7/2019 17:14,8/7/2019 17:30,0,100,949,1,EN,1,62,1,1,1.616,250.27,251.764,19,,,,,25,25,50,100,0,0,25,25,50,50,50,0,0,50,50,5,85,85,85,5,85,1,1,1,1,5,5,3,3,6,1,2,2,3,1,2,1,2,1,1,2,3,1,3,3,2,2,1,1,1,3,2,3,1,2,2,4,3,1,50,50,3,2,3,3,3,0,,0,1,4,4,5,,0,23,2,1,1,3,2,,0,,4,,,4,,,5,,,3,,
8/7/2019 17:29,8/7/2019 17:30,0,100,31,1,EN,1,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2019 17:18,8/7/2019 17:30,0,100,722,1,EN,1,70,1,1,75.18,75.18,76.521,1,,,,,0,50,50,95,5,0,0,30,70,90,5,5,0,40,60,50,7,100,7,61,100,1,1,1,1,1,2,3,3,6,3,3,3,2,2,1,2,3,3,2,1,1,2,3,1,2,2,2,2,1,2,1,2,3,1,3,1,1,1,65,35,3,3,2,2,2,1,,2,2,5,3,5,,0,22,4,1,1,5,1,,,3,,,2,,,2,,,2,,,1
8/7/2019 17:25,8/7/2019 17:30,0,100,270,1,EN,1,30,1,,,,,,0,0,36.671,0,0,25,75,80,20,0,0,25,75,50,50,0,0,35,65,0,95,44,95,0,39,2,0,0,1,5,5,5,5,6,1,2,2,4,4,4,2,2,1,3,4,3,1,2,3,3,2,2,2,2,3,3,3,2,2,2,3,2,1,20,80,3,3,5,5,5,0,,2,2,5,1,5,,1,23,2,1,0,2,2,,1,,2,,,2,,,2,,,3,,
8/7/2019 17:23,8/7/2019 17:30,0,100,409,1,EN,1,47,1,1,3.354,84.524,85.786,4,,,,,60,10,30,70,30,0,30,30,40,30,30,40,20,20,60,0,60,60,60,24,16,2,0,0,2,2,2,2,2,5,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,3,1,2,1,1,2,2,2,2,2,2,1,1,0,50,50,3,3,5,2,3,0,,1,1,5,3,5,,1,23,2,1,0,3,1,,,2,,,2,,,2,,,2,,,3
8/7/2019 17:17,8/7/2019 17:30,0,100,751,1,EN,1,47,1,1,131.885,131.885,137.906,1,,,,,20,40,40,100,0,0,20,40,40,70,10,20,10,80,10,30,90,20,90,30,40,1,1,1,1,1,3,3,3,5,1,2,2,1,2,3,2,2,1,3,1,3,1,2,3,3,3,1,3,1,3,3,3,1,1,2,2,3,1,40,60,3,3,5,5,5,0,,2,1,4,4,2,,1,21,2,0,0,5,2,,1,,2,,,4,,,3,,,3,,
8/7/2019 17:27,8/7/2019 17:30,0,100,195,1,EN,1,31,1,1,0.538,34.588,35.3,21,,,,,50,0,50,0,50,50,0,0,100,50,0,50,0,50,50,39,84,41,42,82,41,1,1,1,1,5,3,5,5,6,2,1,2,3,3,2,2,2,3,3,3,3,2,3,3,3,1,2,2,3,2,2,2,3,2,2,3,1,0,50,50,3,3,2,3,4,0,,6,3,5,4,5,,1,22,1,0,0,4,2,,1,,2,,,4,,,3,,,4,,
8/7/2019 17:22,8/7/2019 17:30,0,100,521,1,EN,1,46,1,1,4.973,78.533,80.417,6,,,,,40,10,50,90,10,0,10,10,80,45,45,10,20,30,50,45,100,55,100,40,100,2,1,0,2,1,1,1,1,6,2,1,2,2,1,1,2,2,1,2,2,2,1,2,2,3,2,1,1,1,2,3,3,2,1,1,3,3,1,50,50,3,2,3,3,2,0,,4,2,5,3,5,,1,24,2,1,1,1,2,,1,,1,,,1,,,1,,,1,,
8/7/2019 17:22,8/7/2019 17:30,0,100,507,1,EN,1,30,1,,,,,,0,0,62.761,0,0,10,90,80,20,0,0,10,90,0,50,50,0,90,10,9,100,100,100,10,100,2,1,1,2,1,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,50,50,4,4,1,1,1,0,,2,2,6,1,5,,1,23,2,1,0,2,2,,1,,2,,,2,,,2,,,3,,
8/7/2019 17:21,8/7/2019 17:30,0,100,550,1,EN,1,41,1,,,,,,5.658,22.559,26.932,2,0,15,85,90,10,0,0,15,85,65,35,0,0,35,65,93,82,91,51,83,81,1,1,1,1,5,1,3,2,3,2,3,3,1,1,1,2,3,3,1,1,1,3,2,2,3,2,2,1,2,3,3,2,1,2,3,1,2,1,45,55,2,2,2,3,3,1,,3,2,4,3,5,,1,22,1,1,1,5,0,0,,,,4,,,4,,,5,,,4,
8/7/2019 17:25,8/7/2019 17:31,0,100,356,1,EN,1,40,1,,,,,,1.392,21.326,33.106,3,20,60,20,85,15,0,0,90,10,80,20,0,40,40,20,4,91,59,92,4,54,2,0,0,2,2,2,5,5,6,1,2,2,4,2,2,2,1,1,2,3,2,1,1,2,2,2,1,1,1,3,3,3,1,1,1,4,3,1,40,60,3,3,4,4,4,0,,5,2,6,3,5,,1,23,3,0,1,2,2,,1,,2,,,2,,,2,,,1,,
8/7/2019 17:25,8/7/2019 17:31,0,100,341,1,EN,1,34,1,,,,,,1.801,4.531,26.19,2,0,20,80,100,0,0,0,20,80,70,25,5,0,49,51,10,40,55,40,10,95,1,0,0,1,2,2,1,1,6,1,1,2,3,3,2,1,1,1,3,3,4,1,1,1,1,1,1,2,2,2,3,2,2,2,2,3,2,1,35,65,2,3,3,3,3,0,,4,2,5,1,5,,1,23,1,1,1,4,1,,,3,,,4,,,2,,,3,,,3
8/7/2019 17:25,8/7/2019 17:31,0,100,339,1,EN,1,28,1,1,13.449,47.062,48.47,9,,,,,20,20,60,100,0,0,20,20,60,60,40,0,20,20,60,59,20,23,9,63,31,1,1,1,1,6,5,5,5,6,2,2,3,2,2,2,2,2,3,1,2,1,2,2,1,1,2,3,3,2,3,2,2,3,2,2,3,2,0,90,10,3,1,4,4,4,0,,2,1,5,4,5,,1,20,0,0,0,6,0,0,,,,4,,,4,,,4,,,4,
8/7/2019 17:20,8/7/2019 17:31,0,100,668,1,EN,1,37,1,,,,,,0,0,89.868,0,0,60,40,95,5,0,0,60,40,70,15,15,5,60,35,1,5,96,11,1,66,0,0,0,0,6,1,1,3,6,1,1,4,4,3,1,1,1,1,2,3,3,1,1,1,1,1,1,1,2,4,3,3,1,2,2,4,2,0,50,50,3,3,2,3,2,0,,3,0,3,5,2,,1,21,1,0,0,4,1,,,2,,,4,,,1,,,4,,,3
8/7/2019 17:24,8/7/2019 17:31,0,100,438,1,EN,1,60,1,0,16.668,57.226,58.449,4,,,,,0,20,80,100,0,0,0,20,80,50,50,0,0,40,60,80,12,80,3,83,82,1,2,2,1,3,3,3,3,6,3,3,3,1,1,1,3,3,3,1,1,1,3,2,2,3,3,1,2,2,2,2,2,2,3,2,1,2,1,50,50,4,1,2,2,2,1,,0,0,2,4,5,,1,23,3,1,1,5,1,,,1,,,4,,,2,,,2,,,1
8/7/2019 17:21,8/7/2019 17:31,0,100,627,1,EN,1,26,1,1,108.431,123.837,124.799,3,,,,,0,50,50,100,0,0,0,50,50,50,25,25,0,25,75,28,77,52,83,32,51,2,2,2,2,5,5,5,5,6,1,1,2,2,2,2,1,1,1,2,2,3,1,1,3,3,2,1,1,1,3,3,3,1,1,1,3,2,0,25,75,2,2,2,2,2,0,,1,2,6,4,1,,1,23,2,1,0,3,2,,0,,4,,,2,,,4,,,3,,
8/7/2019 17:14,8/7/2019 17:31,0,100,1008,1,EN,1,23,1,1,142.856,144.167,162.521,2,,,,,0,40,60,95,5,0,0,40,60,20,20,60,10,50,40,60,70,70,50,50,60,1,1,1,1,1,1,1,1,5,2,3,2,2,3,1,1,1,2,2,2,2,2,1,2,3,2,1,1,1,1,2,1,2,1,1,3,2,0,40,60,3,2,3,4,3,1,,0,1,5,1,1,,0,23,2,1,1,3,1,,,3,,,4,,,2,,,4,,,3
8/7/2019 17:15,8/7/2019 17:31,0,100,983,1,EN,1,37,1,,,,,,3.458,3.458,36.123,1,20,40,40,80,20,0,20,40,40,20,20,60,25,25,50,67,37,85,12,62,85,1,1,1,1,3,3,3,3,6,2,2,3,2,4,2,2,2,2,2,1,3,3,1,1,2,2,2,2,1,2,3,1,4,4,4,1,3,1,50,50,4,4,4,5,4,0,,2,1,5,2,2,,1,21,3,0,1,5,1,,,1,,,2,,,4,,,3,,,1
8/7/2019 17:26,8/7/2019 17:31,0,100,337,1,EN,1,23,1,,,,,,2.649,2.649,16.824,1,33,33,34,100,0,0,33,33,34,33,33,34,33,33,34,39,62,90,50,30,50,1,1,1,1,1,1,1,1,6,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,30,70,3,2,3,2,2,0,,4,2,4,1,3,,1,23,1,0,1,3,1,,,3,,,5,,,2,,,5,,,3
8/7/2019 17:27,8/7/2019 17:32,0,100,275,1,EN,1,33,1,,,,,,0,0,26.108,0,0,50,50,80,20,0,0,50,50,30,70,0,10,70,20,81,32,59,14,74,61,0,2,2,1,6,6,6,6,6,3,3,3,3,2,1,3,2,3,3,4,1,2,3,1,2,2,3,2,2,2,1,2,3,1,4,1,1,1,40,60,3,3,5,4,5,1,,4,2,5,4,5,,1,21,3,0,1,6,0,0,,,,2,,,2,,,2,,,3,
8/7/2019 17:17,8/7/2019 17:32,0,100,882,1,EN,1,27,1,,,,,,2.991,2.991,26.927,1,20,50,30,35,30,35,35,30,35,30,40,30,20,55,25,50,50,50,50,50,50,2,0,0,2,6,3,2,3,3,3,3,3,3,3,2,3,3,4,2,2,2,3,3,3,3,3,2,2,2,3,3,3,3,2,3,2,3,0,30,70,0,0,5,4,6,1,,3,2,6,5,4,,1,21,3,1,0,3,1,,,2,,,2,,,2,,,3,,,1
8/7/2019 17:16,8/7/2019 17:32,0,100,934,1,EN,1,67,1,1,21.449,114.03,115.445,7,,,,,0,0,100,98,2,0,0,0,100,50,50,0,15,40,45,100,95,100,95,100,99,2,2,2,2,3,5,5,3,6,2,3,2,1,1,1,4,4,3,1,1,1,3,2,1,2,2,1,1,3,4,4,1,2,2,2,1,1,1,50,50,3,3,2,2,2,0,,0,1,8,5,5,,0,23,4,1,1,6,1,,,1,,,5,,,2,,,5,,,3
8/7/2019 17:26,8/7/2019 17:32,0,100,351,1,EN,1,44,1,1,87.428,87.428,88.668,1,,,,,0,0,100,100,0,0,0,0,100,100,0,0,0,10,90,84,21,51,28,78,76,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,70,30,3,3,4,4,4,1,,3,1,3,1,5,,1,23,2,1,0,5,0,0,,,,2,,,2,,,5,,,3,
8/7/2019 17:28,8/7/2019 17:32,0,100,219,1,EN,1,22,1,0,3.574,3.574,4.663,1,,,,,30,30,40,30,30,40,20,20,60,40,30,30,30,30,40,76,97,82,76,85,94,2,1,0,1,2,3,2,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,2,4,4,3,4,3,3,3,3,4,3,4,3,3,4,1,50,50,3,2,5,3,3,1,,3,3,5,2,2,,1,21,4,0,0,6,0,1,,,,1,,,2,,,2,,,3,
8/7/2019 17:14,8/7/2019 17:32,0,100,1078,1,EN,1,32,1,1,2.46,61.093,62.329,10,,,,,25,25,50,100,0,0,25,25,50,75,20,5,25,50,25,50,76,84,73,50,66,1,1,1,1,5,5,2,2,6,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,50,50,3,3,4,4,4,0,,3,1,6,2,5,,1,22,2,0,0,3,2,,0,,4,,,2,,,3,,,3,,
8/7/2019 17:21,8/7/2019 17:32,0,100,641,1,EN,1,38,1,,,,,,12.465,57.996,59.762,3,0,50,50,100,0,0,0,50,50,50,50,0,50,25,25,40,54,50,45,14,44,1,1,1,1,3,3,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,50,50,4,4,2,2,2,0,,3,2,5,2,5,,1,23,2,0,0,3,2,,0,,4,,,4,,,5,,,4,,
8/7/2019 17:22,8/7/2019 17:32,0,100,585,1,EN,1,30,1,1,0.718,71.728,72.632,33,,,,,30,40,30,50,50,0,60,30,10,50,20,30,40,20,40,19,42,100,51,35,97,2,2,2,2,6,6,5,5,5,1,1,3,4,4,4,1,1,1,4,4,4,1,1,1,3,2,2,2,1,2,3,2,2,1,1,4,2,1,40,60,4,4,4,4,3,0,,4,2,6,1,3,,1,24,4,1,0,4,1,,,2,,,1,,,1,,,1,,,1
8/7/2019 17:20,8/7/2019 17:32,0,100,764,1,EN,1,51,1,1,128.717,163.517,165.613,2,,,,,5,20,75,100,0,0,15,20,65,50,20,30,0,0,100,58,68,84,60,45,77,1,1,1,1,3,3,3,3,5,1,2,2,4,4,4,1,1,1,3,2,3,1,1,3,3,3,1,1,1,4,4,2,1,1,1,4,3,1,50,50,4,4,1,1,1,0,,3,2,5,4,6,mixed,1,23,4,0,0,3,1,,,2,,,1,,,1,,,2,,,1
8/7/2019 17:20,8/7/2019 17:32,0,100,729,1,EN,1,33,1,,,,,,3.585,184.73,185.401,2,0,55,45,99,1,0,0,55,45,80,20,0,5,40,55,3,30,48,51,3,40,1,1,1,1,3,2,2,2,6,2,3,3,3,3,3,3,2,2,3,3,3,2,2,2,3,2,3,3,3,2,3,3,3,3,2,3,3,1,10,90,3,3,4,4,4,1,,3,1,4,1,5,,1,23,1,1,1,3,1,,,2,,,4,,,2,,,3,,,4
